,ITEM_CODE,Retailer Item Code,Description,BI_LIG_FLAG,BIR_BY_VISIT,BIR_BY_SALES,BIR_BY_REG_PRICE,BI_APPEAR_NOS,BI_APPEAR_PER,A1_ITEM_CODE,A1_RET_ITEM_CODE,A1 Item Description,A1_LIG_FLAG,A1R_BY_VISIT,A1R_BY_SALES,A1R_BY_REG_PRICE,Visits(Base Item and A1 Purchased)#,Visits(Base Item and A1 Purchased)%,A2_ITEM_CODE,A2_RET_ITEM_CODE,A2_ITEM_DESC,A2_LIG_FLAG,A2R_BY_VISIT,A2R_BY_SALES,A2R_BY_REG_PRICE,A2_APPEAR_NOS,A2_APPEAR_PER,A3_ITEM_CODE,A3_RET_ITEM_CODE,A3_ITEM_DESC,A3_LIG_FLAG,A3R_BY_VISIT,A3R_BY_SALES,A3R_BY_REG_PRICE,A3_APPEAR_NOS,A3_APPEAR_PER,A4_ITEM_CODE,A4_RET_ITEM_CODE,A4_ITEM_DESC,A4_LIG_FLAG,A4R_BY_VISIT,A4R_BY_SALES,A4R_BY_REG_PRICE,A4_APPEAR_NOS,A4_APPEAR_PER,A5_ITEM_CODE,A5_RET_ITEM_CODE,A5_ITEM_DESC,A5_LIG_FLAG,A5R_BY_VISIT,A5R_BY_SALES,A5R_BY_REG_PRICE,A5_APPEAR_NOS,A5_APPEAR_PER
52,113040,1200121864,ORGANIC VALLEY SOUR CREAM,0,1253,1172,159,134,0.000426399,18349,8921308,NATURE'S BASKET ORGANIC MILK(161253),1,73,47,515,20,14.93,39534,8933764,ORGANIC VALLEY SHRED CHS 6OZ(360149),1,399,305,194,13,9.701492537,23096,8922277,CHOBANI FLIPS YOGURT(241989),1,16,37,1191,11,8.208955224,23543,8927590,NB ALMOND MILK(246488),1,78,102,645,7,5.223880597,668931,1202090874,PETE&GERRYS ORG LG FREE RANGE,0,232,140,91,3,2.23880597
53,113475,1201560736,DAIRY PURE DCF 1% GALLON MILK,0,392,360,249,38657,0.123009688,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,3448,8.92,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,363,0.93902786,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,42,0.108647852,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,6,0.015521122,39614,8920766,BM HALF & HALF 32 OZ(361063),1,28,49,907,3,0.007760561
54,113475,1201560736,DAIRY PURE DCF 1% GALLON MILK,0,392,360,249,38657,0.123009688,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2582,6.68,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,363,0.93902786,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,42,0.108647852,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,6,0.015521122,39614,8920766,BM HALF & HALF 32 OZ(361063),1,28,49,907,3,0.007760561
55,113475,1201560736,DAIRY PURE DCF 1% GALLON MILK,0,392,360,249,38657,0.123009688,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,2204,5.70,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,298,0.770882376,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,46,0.118995266,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,13,0.033629097,41668,9002085,BM CHUNK CHEESE UPPER TIER 8OZ(375548),1,76,111,948,5,0.012934268
56,113475,1201560736,DAIRY PURE DCF 1% GALLON MILK,0,392,360,249,38657,0.123009688,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,1640,4.24,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,243,0.628605427,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,44,0.113821559,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,13,0.033629097,41668,9002085,BM CHUNK CHEESE UPPER TIER 8OZ(375548),1,76,111,948,5,0.012934268
57,113738,1200121863,ORGANIC VALL COTTAGE CHEESE 2%,0,1332,1264,62,32,0.000101827,894319,1202431064,HAPPY EGG ORG 12CT,0,235,133,95,8,25.00,38226,8944163,STONYFIELD GREEK YOGURT 30OZ(347564),1,472,310,16,2,6.25,14353,8942013,STONYFIELD 32 OZ YOGURT(301687),1,245,194,285,2,6.25,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,1,3.125,41664,9002081,BM SLICE CHEESE UPPER TIER 8OZ(375551),1,162,235,884,1,3.125
58,113738,1200121863,ORGANIC VALL COTTAGE CHEESE 2%,0,1332,1264,62,32,0.000101827,38226,8944163,STONYFIELD GREEK YOGURT 30OZ(347564),1,472,310,16,5,15.63,14353,8942013,STONYFIELD 32 OZ YOGURT(301687),1,245,194,285,3,9.375,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,2,6.25,894319,1202431064,HAPPY EGG ORG 12CT,0,235,133,95,1,3.125,41664,9002081,BM SLICE CHEESE UPPER TIER 8OZ(375551),1,162,235,884,1,3.125
59,113738,1200121863,ORGANIC VALL COTTAGE CHEESE 2%,0,1332,1264,62,32,0.000101827,14353,8942013,STONYFIELD 32 OZ YOGURT(301687),1,245,194,285,4,12.50,38226,8944163,STONYFIELD GREEK YOGURT 30OZ(347564),1,472,310,16,3,9.375,894319,1202431064,HAPPY EGG ORG 12CT,0,235,133,95,2,6.25,41664,9002081,BM SLICE CHEESE UPPER TIER 8OZ(375551),1,162,235,884,1,3.125,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,1,3.125
60,113738,1200121863,ORGANIC VALL COTTAGE CHEESE 2%,0,1332,1264,62,32,0.000101827,18349,8921308,NATURE'S BASKET ORGANIC MILK(161253),1,73,47,515,4,12.50,894319,1202431064,HAPPY EGG ORG 12CT,0,235,133,95,2,6.25,113040,1200121864,ORGANIC VALLEY SOUR CREAM,0,1253,1172,159,1,3.125,878555,1202384821,HORIZON HWC 16OZ,0,301,218,214,1,3.125,39612,8989050,ORGANIC VALLEY GRASS FED MILK(360911),1,436,274,61,1,3.125
61,11490,678997122,BM HOMO PLASTIC PL 13896,0,63,176,1223,337665,1.074477232,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,23309,6.90,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,3048,0.902669806,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,448,0.132675877,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,52,0.015399879,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,7,0.002073061
62,11490,678997122,BM HOMO PLASTIC PL 13896,0,63,176,1223,337665,1.074477232,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,22911,6.79,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,3048,0.902669806,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,448,0.132675877,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,52,0.015399879,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,7,0.002073061
63,11490,678997122,BM HOMO PLASTIC PL 13896,0,63,176,1223,337665,1.074477232,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,22695,6.72,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2883,0.853804807,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,448,0.132675877,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,52,0.015399879,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,7,0.002073061
64,11490,678997122,BM HOMO PLASTIC PL 13896,0,63,176,1223,337665,1.074477232,12306,8924494,LAND O LAKES BUTTER QUARTERS(4801),1,22,6,63,11773,3.49,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1264,0.37433551,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,179,0.05301112,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,28,0.008292242,12408,8920214,REDDI WIP CREAM 7 OZ.(8426),1,35,38,616,6,0.001776909
65,115891,1200016759,KERRY GOLD IRISH BUTTER,0,375,266,223,41371,0.131645855,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2823,6.82,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,267,0.645379614,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,29,0.070097411,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,7,0.016920065,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2,0.004834304
66,115891,1200016759,KERRY GOLD IRISH BUTTER,0,375,266,223,41371,0.131645855,24392,8920505,KRAFT SHREDDED CHEESE 8 OZ.(6332),1,9,5,362,1925,4.65,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,156,0.377075729,12408,8920214,REDDI WIP CREAM 7 OZ.(8426),1,35,38,616,21,0.050760194,12306,8924494,LAND O LAKES BUTTER QUARTERS(4801),1,22,6,63,7,0.016920065,25651,8923211,COFFEEMATE NATURAL BLISS(285823),1,93,86,572,2,0.004834304
67,115891,1200016759,KERRY GOLD IRISH BUTTER,0,375,266,223,41371,0.131645855,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,1880,4.54,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,225,0.543859225,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,27,0.065263107,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,7,0.016920065,41664,9002081,BM SLICE CHEESE UPPER TIER 8OZ(375551),1,162,235,884,2,0.004834304
68,115891,1200016759,KERRY GOLD IRISH BUTTER,0,375,266,223,41371,0.131645855,12306,8924494,LAND O LAKES BUTTER QUARTERS(4801),1,22,6,63,1880,4.54,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,154,0.372241425,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,20,0.048343042,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,3,0.007251456,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,1,0.002417152
69,116565,337120000,QC LARGE CURD COTT CH 4300,0,700,630,250,6600,0.021001732,235263,337012000,GALLIK 2% R/F MILK 1200,0,145,119,333,534,8.09,13872,8926180,GALLIKER ICE TEA 128 OZ(172077),1,122,122,621,102,1.545454545,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,24,0.363636364,77118,604360000,GALLIK 2% R/F PLASTIC 33100,0,141,203,962,11,0.166666667,15628,8933263,BM SOUR CREAM 8OZ(295801),1,82,260,1259,6,0.090909091
70,116565,337120000,QC LARGE CURD COTT CH 4300,0,700,630,250,6600,0.021001732,13872,8926180,GALLIKER ICE TEA 128 OZ(172077),1,122,122,621,515,7.80,235263,337012000,GALLIK 2% R/F MILK 1200,0,145,119,333,102,1.545454545,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,24,0.363636364,77118,604360000,GALLIK 2% R/F PLASTIC 33100,0,141,203,962,11,0.166666667,15628,8933263,BM SOUR CREAM 8OZ(295801),1,82,260,1259,6,0.090909091
71,116565,337120000,QC LARGE CURD COTT CH 4300,0,700,630,250,6600,0.021001732,77118,604360000,GALLIK 2% R/F PLASTIC 33100,0,141,203,962,473,7.17,13872,8926180,GALLIKER ICE TEA 128 OZ(172077),1,122,122,621,61,0.924242424,235263,337012000,GALLIK 2% R/F MILK 1200,0,145,119,333,21,0.318181818,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,11,0.166666667,15628,8933263,BM SOUR CREAM 8OZ(295801),1,82,260,1259,6,0.090909091
72,116565,337120000,QC LARGE CURD COTT CH 4300,0,700,630,250,6600,0.021001732,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,410,6.21,235263,337012000,GALLIK 2% R/F MILK 1200,0,145,119,333,63,0.954545455,13872,8926180,GALLIKER ICE TEA 128 OZ(172077),1,122,122,621,24,0.363636364,77118,604360000,GALLIK 2% R/F PLASTIC 33100,0,141,203,962,11,0.166666667,15628,8933263,BM SOUR CREAM 8OZ(295801),1,82,260,1259,6,0.090909091
73,119695,1201011406,HARTZLER ROLL BUTTER,0,1049,815,2,625,0.0019888,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,35,5.60,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,4,0.64,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,1,0.16,395698,1201556447,BRUNTON DAIRY WHOLE MILK,0,756,686,394,1,0.16,12345,8923344,BREAKSTONE COT CH(210),1,97,69,339,1,0.16
74,119695,1201011406,HARTZLER ROLL BUTTER,0,1049,815,2,625,0.0019888,13377,8926201,BM SHRED CHEESE 32 OZ(163494),1,27,9,65,34,5.44,19041,8928503,NATURES BASKET GALLON MILK(254874),1,96,31,71,5,0.8,12408,8920214,REDDI WIP CREAM 7 OZ.(8426),1,35,38,616,2,0.32,39560,8998832,MINEERVA AMISH ROLL BUTTER 8OZ(360425),1,629,579,392,1,0.16,39432,9002929,EARTH BALANCE SPREAD(359296),1,489,414,192,1,0.16
75,119695,1201011406,HARTZLER ROLL BUTTER,0,1049,815,2,625,0.0019888,585,957779555,BM HOMO PLASTIC 13881,0,15,8,811,31,4.96,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,7,1.12,12339,8930115,PHILA SOFT CREAM CHEESE 16Z(281893),1,223,136,25,3,0.48,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,2,0.32,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,1,0.16
76,119695,1201011406,HARTZLER ROLL BUTTER,0,1049,815,2,625,0.0019888,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,30,4.80,585,957779555,BM HOMO PLASTIC 13881,0,15,8,811,4,0.64,95793,661883055,HILL 18PK LARGE EGGS,0,66,116,729,1,0.16,16448,9002578,INT DEL 32OZ CREAMER(12022),1,29,23,290,1,0.16,21612,8932139,ID ICED COFFEE DRINK(221942),1,153,125,355,1,0.16
77,119706,118139459,HARTZLER CHOCOLATE MILK,0,1032,928,160,738,0.002348375,40313,9000343,HARTZLER MILK(369364),1,1014,875,198,70,9.49,119695,1201011406,HARTZLER ROLL BUTTER,0,1049,815,2,5,0.677506775,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2,0.27100271,20609,8930882,CHOBANI GREEK NONFAT YOGURT 32(214391),1,108,56,119,1,0.135501355,39094,8945687,CABOT CHEESE BAR(354785),1,661,659,773,1,0.135501355
78,119706,118139459,HARTZLER CHOCOLATE MILK,0,1032,928,160,738,0.002348375,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,67,9.08,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,8,1.08401084,39185,8921575,STARBUCKS CREAMER WHT CHOC MOC(356065),1,170,126,191,4,0.54200542,25833,8942217,LAUGHING COW CHEESE DIPPERS(288267),1,684,622,260,3,0.406504065,12404,8922378,HELUVA GOOD DIP 12 OZ(4246),1,19,35,1326,2,0.27100271
79,119706,118139459,HARTZLER CHOCOLATE MILK,0,1032,928,160,738,0.002348375,585,957779555,BM HOMO PLASTIC 13881,0,15,8,811,55,7.45,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,7,0.948509485,20012,8923395,SARG STICKS & STRING CHEESE(206009),1,75,45,170,2,0.27100271,12791,8923739,SIMPLY ORANBM JUICE(7159),1,26,15,283,1,0.135501355,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,119706,118139459,HARTZLER CHOCOLATE MILK,0,1032,928,160,738,0.002348375,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,31,4.20,585,957779555,BM HOMO PLASTIC 13881,0,15,8,811,7,0.948509485,20012,8923395,SARG STICKS & STRING CHEESE(206009),1,75,45,170,2,0.27100271,12791,8923739,SIMPLY ORANBM JUICE(7159),1,26,15,283,1,0.135501355,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,120122,1201296825,TRUMOO WHOLE CHOCOLATE 53995,0,425,328,140,32151,0.102307072,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,4796,14.92,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,463,1.440079624,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,59,0.183509067,36752,8942575,DAISY SQUEEZE SOUR CREAM(336081),1,92,121,770,7,0.021772262,12367,8934067,PILLSBURY GRANDS BISCUITS(2091),1,51,74,989,2,0.006220646
82,120122,1201296825,TRUMOO WHOLE CHOCOLATE 53995,0,425,328,140,32151,0.102307072,585,957779555,BM HOMO PLASTIC 13881,0,15,8,811,4021,12.51,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,334,1.038847936,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,39,0.121302603,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,6,0.018661939,23910,8932162,INT DELIGHT 48 OZ(253950),1,156,118,174,2,0.006220646
83,120122,1201296825,TRUMOO WHOLE CHOCOLATE 53995,0,425,328,140,32151,0.102307072,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2114,6.58,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,463,1.440079624,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,59,0.183509067,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,7,0.021772262,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,3,0.009330969
84,120122,1201296825,TRUMOO WHOLE CHOCOLATE 53995,0,425,328,140,32151,0.102307072,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,1901,5.91,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,421,1.309446051,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,58,0.180398743,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,10,0.031103232,21084,8930608,DANIMALS DRINKABLE 12PK(237241),1,217,160,103,3,0.009330969
85,122491,155763441,BM SKIM PLASTIC 13884,0,36,30,797,482265,1.534606081,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,40152,8.33,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,5384,1.11639866,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,692,0.143489575,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,73,0.015136906,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,13,0.002695613
86,122491,155763441,BM SKIM PLASTIC 13884,0,36,30,797,482265,1.534606081,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,33979,7.05,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,5384,1.11639866,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,692,0.143489575,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,73,0.015136906,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,13,0.002695613
87,122491,155763441,BM SKIM PLASTIC 13884,0,36,30,797,482265,1.534606081,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,29861,6.19,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,4426,0.917752688,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,705,0.146185189,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,90,0.018661939,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,14,0.002902968
88,122491,155763441,BM SKIM PLASTIC 13884,0,36,30,797,482265,1.534606081,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,24218,5.02,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,4187,0.868194872,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,705,0.146185189,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,90,0.018661939,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,14,0.002902968
89,12296,8927598,SUNNY DELIGHT 64 OZ.(8866),1,304,408,1045,58445,0.185976698,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,5137,8.79,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,622,1.064248439,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,108,0.184789118,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,23,0.039353238,12712,8926240,BM CRESCENT ROLLS 8CT(15105),1,221,308,1051,7,0.011977072
90,12296,8927598,SUNNY DELIGHT 64 OZ.(8866),1,304,408,1045,58445,0.185976698,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,4847,8.29,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,622,1.064248439,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,108,0.184789118,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,23,0.039353238,12712,8926240,BM CRESCENT ROLLS 8CT(15105),1,221,308,1051,7,0.011977072
91,12296,8927598,SUNNY DELIGHT 64 OZ.(8866),1,304,408,1045,58445,0.185976698,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,4017,6.87,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,616,1.053982377,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,79,0.135169818,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,11,0.018821114,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,3,0.005133031
92,12296,8927598,SUNNY DELIGHT 64 OZ.(8866),1,304,408,1045,58445,0.185976698,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,4001,6.85,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,587,1.004363076,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,108,0.184789118,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,23,0.039353238,12712,8926240,BM CRESCENT ROLLS 8CT(15105),1,221,308,1051,7,0.011977072
93,122970,586250162,BM SOUR CREAM,0,234,331,988,87258,0.277661985,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,14770,16.93,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2247,2.575122052,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,397,0.45497261,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,77,0.088244058,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,11,0.012606294
94,122970,586250162,BM SOUR CREAM,0,234,331,988,87258,0.277661985,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,10862,12.45,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2247,2.575122052,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,397,0.45497261,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,77,0.088244058,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,11,0.012606294
95,122970,586250162,BM SOUR CREAM,0,234,331,988,87258,0.277661985,13377,8926201,BM SHRED CHEESE 32 OZ(163494),1,27,9,65,8162,9.35,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,1468,1.682367233,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,329,0.377042793,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,69,0.079075844,40176,8922928,BM COTTABM CHEESE 24OZ(6680),1,23,40,881,13,0.014898347
96,122970,586250162,BM SOUR CREAM,0,234,331,988,87258,0.277661985,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,8102,9.29,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1609,1.843957001,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,296,0.339223911,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,77,0.088244058,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,11,0.012606294
97,12300,8924968,ICBNB SOFT TUB(13374),1,39,44,612,454376,1.445861036,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,41421,9.12,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,4941,1.087425392,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,566,0.124566438,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,56,0.012324595,12373,8925399,PILLS CRESCENT ROLLS(10334),1,62,55,866,8,0.001760656
98,12300,8924968,ICBNB SOFT TUB(13374),1,39,44,612,454376,1.445861036,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,33791,7.44,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,4941,1.087425392,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,566,0.124566438,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,56,0.012324595,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,8,0.001760656
99,12300,8924968,ICBNB SOFT TUB(13374),1,39,44,612,454376,1.445861036,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,28109,6.19,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,3370,0.741676497,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,566,0.124566438,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,56,0.012324595,12373,8925399,PILLS CRESCENT ROLLS(10334),1,62,55,866,8,0.001760656
100,12300,8924968,ICBNB SOFT TUB(13374),1,39,44,612,454376,1.445861036,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,24870,5.47,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,3567,0.78503266,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,542,0.119284469,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,77,0.016946318,40176,8922928,BM COTTABM CHEESE 24OZ(6680),1,23,40,881,15,0.003301231
101,12303,8925491,BLUE BONNET QUARTERS 1 LB(10234),1,106,197,1225,214808,0.683536361,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,25469,11.86,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,3732,1.737365461,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,508,0.236490261,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,51,0.023742133,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,13,0.006051916
102,12303,8925491,BLUE BONNET QUARTERS 1 LB(10234),1,106,197,1225,214808,0.683536361,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,22135,10.30,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,3732,1.737365461,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,508,0.236490261,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,51,0.023742133,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,13,0.006051916
